name,num_points,width,height,points,uuid,image_path,type,variant,id,image,order,gt_image,task,description
image_00040,7,768.0,512.0,"[{'x': 665, 'y': 78, 'label': 1}, {'x': 571, 'y': 473, 'label': 2}, {'x': 73, 'y': 97, 'label': 3}, {'x': 425, 'y': 37, 'label': 4}, {'x': 455, 'y': 398, 'label': 5}, {'x': 426, 'y': 245, 'label': 6}, {'x': 131, 'y': 389, 'label': 7}]",0f4c16b0-e483-4f77-90ff-b279db614b6a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00040.png,random,random_gt,40.0,datasets/auto_connect_dots/images/image_00040.png,"[1, 2, 3, 4, 5, 6, 7]",datasets/auto_connect_dots/labels/image_00040_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00076,10,768.0,512.0,"[{'x': 31, 'y': 160, 'label': 1}, {'x': 133, 'y': 453, 'label': 2}, {'x': 418, 'y': 386, 'label': 3}, {'x': 287, 'y': 125, 'label': 4}, {'x': 520, 'y': 474, 'label': 5}, {'x': 506, 'y': 159, 'label': 6}, {'x': 551, 'y': 230, 'label': 7}, {'x': 159, 'y': 335, 'label': 8}, {'x': 200, 'y': 379, 'label': 9}, {'x': 371, 'y': 157, 'label': 10}]",02732e6b-ef92-4671-bac9-398289619452,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00076.png,random,random_gt,76.0,datasets/auto_connect_dots/images/image_00076.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/auto_connect_dots/labels/image_00076_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00060,4,768.0,512.0,"[{'x': 646, 'y': 109, 'label': 1}, {'x': 341, 'y': 444, 'label': 2}, {'x': 265, 'y': 225, 'label': 3}, {'x': 535, 'y': 402, 'label': 4}]",aa54167b-9ece-4a3e-9b72-06353b55ccbd,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00060.png,random,random_gt,60.0,datasets/auto_connect_dots/images/image_00060.png,"[1, 2, 3, 4]",datasets/auto_connect_dots/labels/image_00060_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00002,8,768.0,512.0,"[{'x': 696, 'y': 157, 'label': 1}, {'x': 511, 'y': 59, 'label': 2}, {'x': 115, 'y': 371, 'label': 3}, {'x': 157, 'y': 472, 'label': 4}, {'x': 177, 'y': 43, 'label': 5}, {'x': 106, 'y': 483, 'label': 6}, {'x': 740, 'y': 448, 'label': 7}, {'x': 577, 'y': 373, 'label': 8}]",053a7a7e-e2ba-4031-9167-0a3ee4a1461a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00002.png,random,random_gt,2.0,datasets/auto_connect_dots/images/image_00002.png,"[1, 2, 3, 4, 5, 6, 7, 8]",datasets/auto_connect_dots/labels/image_00002_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00080,8,768.0,512.0,"[{'x': 734, 'y': 367, 'label': 1}, {'x': 591, 'y': 231, 'label': 2}, {'x': 652, 'y': 166, 'label': 3}, {'x': 236, 'y': 64, 'label': 4}, {'x': 462, 'y': 35, 'label': 5}, {'x': 374, 'y': 402, 'label': 6}, {'x': 26, 'y': 125, 'label': 7}, {'x': 452, 'y': 253, 'label': 8}]",e7041138-5086-4e2c-a4f5-0a05170fc88e,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00080.png,random,random_gt,80.0,datasets/auto_connect_dots/images/image_00080.png,"[1, 2, 3, 4, 5, 6, 7, 8]",datasets/auto_connect_dots/labels/image_00080_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00039,5,768.0,512.0,"[{'x': 441, 'y': 313, 'label': 1}, {'x': 698, 'y': 203, 'label': 2}, {'x': 122, 'y': 244, 'label': 3}, {'x': 470, 'y': 149, 'label': 4}, {'x': 506, 'y': 219, 'label': 5}]",b7634d02-2b4b-4200-bdbc-994573d8071a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00039.png,random,random_gt,39.0,datasets/auto_connect_dots/images/image_00039.png,"[1, 2, 3, 4, 5]",datasets/auto_connect_dots/labels/image_00039_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00023,6,768.0,512.0,"[{'x': 351, 'y': 246, 'label': 1}, {'x': 133, 'y': 309, 'label': 2}, {'x': 316, 'y': 336, 'label': 3}, {'x': 578, 'y': 427, 'label': 4}, {'x': 230, 'y': 388, 'label': 5}, {'x': 327, 'y': 422, 'label': 6}]",268a4178-feab-47c4-abe0-adec7cb6a409,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00023.png,random,random_gt,23.0,datasets/auto_connect_dots/images/image_00023.png,"[1, 2, 3, 4, 5, 6]",datasets/auto_connect_dots/labels/image_00023_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00019,9,768.0,512.0,"[{'x': 323, 'y': 396, 'label': 1}, {'x': 256, 'y': 96, 'label': 2}, {'x': 610, 'y': 171, 'label': 3}, {'x': 219, 'y': 77, 'label': 4}, {'x': 468, 'y': 259, 'label': 5}, {'x': 362, 'y': 220, 'label': 6}, {'x': 196, 'y': 193, 'label': 7}, {'x': 455, 'y': 355, 'label': 8}, {'x': 727, 'y': 246, 'label': 9}]",56e776aa-51c4-4cc1-a5e1-6b614564ee48,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00019.png,random,random_gt,19.0,datasets/auto_connect_dots/images/image_00019.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",datasets/auto_connect_dots/labels/image_00019_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00004,9,768.0,512.0,"[{'x': 150, 'y': 269, 'label': 1}, {'x': 239, 'y': 396, 'label': 2}, {'x': 86, 'y': 371, 'label': 3}, {'x': 47, 'y': 302, 'label': 4}, {'x': 459, 'y': 341, 'label': 5}, {'x': 127, 'y': 451, 'label': 6}, {'x': 290, 'y': 59, 'label': 7}, {'x': 250, 'y': 60, 'label': 8}, {'x': 686, 'y': 178, 'label': 9}]",e2cfc1b7-9d15-4a70-bf10-86b570e7a866,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00004.png,random,random_gt,4.0,datasets/auto_connect_dots/images/image_00004.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",datasets/auto_connect_dots/labels/image_00004_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00069,5,768.0,512.0,"[{'x': 301, 'y': 65, 'label': 1}, {'x': 740, 'y': 340, 'label': 2}, {'x': 731, 'y': 467, 'label': 3}, {'x': 309, 'y': 429, 'label': 4}, {'x': 637, 'y': 401, 'label': 5}]",8cd80dad-21d1-427b-9e09-2cdfe1a27dd5,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00069.png,random,random_gt,69.0,datasets/auto_connect_dots/images/image_00069.png,"[1, 2, 3, 4, 5]",datasets/auto_connect_dots/labels/image_00069_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00025,7,768.0,512.0,"[{'x': 134, 'y': 339, 'label': 1}, {'x': 50, 'y': 293, 'label': 2}, {'x': 634, 'y': 207, 'label': 3}, {'x': 524, 'y': 257, 'label': 4}, {'x': 340, 'y': 30, 'label': 5}, {'x': 249, 'y': 308, 'label': 6}, {'x': 692, 'y': 107, 'label': 7}]",5311a4bb-632a-4819-a42a-2a543b5f0a14,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00025.png,random,random_gt,25.0,datasets/auto_connect_dots/images/image_00025.png,"[1, 2, 3, 4, 5, 6, 7]",datasets/auto_connect_dots/labels/image_00025_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
image_00052,7,768.0,512.0,"[{'x': 655, 'y': 411, 'label': 1}, {'x': 392, 'y': 183, 'label': 2}, {'x': 109, 'y': 405, 'label': 3}, {'x': 47, 'y': 416, 'label': 4}, {'x': 268, 'y': 338, 'label': 5}, {'x': 52, 'y': 325, 'label': 6}, {'x': 548, 'y': 212, 'label': 7}]",1fb58cb2-a76d-4082-b798-3608655b0881,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/random_gt/image_00052.png,random,random_gt,52.0,datasets/auto_connect_dots/images/image_00052.png,"[1, 2, 3, 4, 5, 6, 7]",datasets/auto_connect_dots/labels/image_00052_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
bridge,15,1090.0,828.0,"[{'x': 727, 'y': 143, 'label': 1}, {'x': 997, 'y': 481, 'label': 2}, {'x': 1019, 'y': 563, 'label': 3}, {'x': 743, 'y': 535, 'label': 4}, {'x': 741, 'y': 625, 'label': 5}, {'x': 667, 'y': 624, 'label': 6}, {'x': 679, 'y': 526, 'label': 7}, {'x': 348, 'y': 524, 'label': 8}, {'x': 351, 'y': 612, 'label': 9}, {'x': 274, 'y': 612, 'label': 10}, {'x': 287, 'y': 513, 'label': 11}, {'x': 78, 'y': 537, 'label': 12}, {'x': 92, 'y': 442, 'label': 13}, {'x': 311, 'y': 154, 'label': 14}, {'x': 522, 'y': 379, 'label': 15}]",60977c03-13c0-4198-86fe-adf8e63638b5,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/bridge.png,worksheets,worksheets_gt,12.0,datasets/connect_dots/images/bridge.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",datasets/connect_dots/labels/bridge_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
alarm_clock,19,945.0,721.0,"[{'x': 469, 'y': 87, 'label': 1}, {'x': 588, 'y': 119, 'label': 2}, {'x': 686, 'y': 191, 'label': 3}, {'x': 740, 'y': 281, 'label': 4}, {'x': 753, 'y': 411, 'label': 5}, {'x': 710, 'y': 526, 'label': 6}, {'x': 773, 'y': 587, 'label': 7}, {'x': 745, 'y': 619, 'label': 8}, {'x': 681, 'y': 561, 'label': 9}, {'x': 556, 'y': 641, 'label': 10}, {'x': 422, 'y': 649, 'label': 11}, {'x': 268, 'y': 568, 'label': 12}, {'x': 213, 'y': 619, 'label': 13}, {'x': 178, 'y': 598, 'label': 14}, {'x': 236, 'y': 535, 'label': 15}, {'x': 195, 'y': 409, 'label': 16}, {'x': 205, 'y': 283, 'label': 17}, {'x': 254, 'y': 190, 'label': 18}, {'x': 353, 'y': 117, 'label': 19}]",5db72f84-d373-4bd6-8974-3626955ca3f9,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/alarm_clock.png,worksheets,worksheets_gt,2.0,datasets/connect_dots/images/alarm_clock.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",datasets/connect_dots/labels/alarm_clock_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
music_note,12,707.0,937.0,"[{'x': 388, 'y': 131, 'label': 1}, {'x': 389, 'y': 222, 'label': 2}, {'x': 387, 'y': 323, 'label': 3}, {'x': 392, 'y': 437, 'label': 4}, {'x': 388, 'y': 540, 'label': 5}, {'x': 386, 'y': 642, 'label': 6}, {'x': 261, 'y': 629, 'label': 7}, {'x': 141, 'y': 655, 'label': 8}, {'x': 62, 'y': 738, 'label': 9}, {'x': 154, 'y': 771, 'label': 10}, {'x': 288, 'y': 757, 'label': 11}, {'x': 413, 'y': 688, 'label': 12}]",91361732-8771-4e59-90b1-c693cffe4589,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/music_note.png,worksheets,worksheets_gt,13.0,datasets/connect_dots/images/music_note.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",datasets/connect_dots/labels/music_note_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
apple,10,785.0,849.0,"[{'x': 407, 'y': 188, 'label': 1}, {'x': 519, 'y': 165, 'label': 2}, {'x': 634, 'y': 192, 'label': 3}, {'x': 705, 'y': 290, 'label': 4}, {'x': 709, 'y': 414, 'label': 5}, {'x': 686, 'y': 507, 'label': 6}, {'x': 652, 'y': 607, 'label': 7}, {'x': 592, 'y': 690, 'label': 8}, {'x': 506, 'y': 739, 'label': 9}, {'x': 410, 'y': 724, 'label': 10}]",03a9ea50-7f46-4cc7-9fb1-50d338cebc1c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/apple.png,worksheets,worksheets_gt,4.0,datasets/connect_dots/images/apple.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/apple_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
plane,25,867.0,682.0,"[{'x': 124, 'y': 360, 'label': 1}, {'x': 93, 'y': 313, 'label': 2}, {'x': 134, 'y': 273, 'label': 3}, {'x': 175, 'y': 299, 'label': 4}, {'x': 223, 'y': 247, 'label': 5}, {'x': 344, 'y': 243, 'label': 6}, {'x': 414, 'y': 284, 'label': 7}, {'x': 630, 'y': 272, 'label': 8}, {'x': 690, 'y': 152, 'label': 9}, {'x': 735, 'y': 140, 'label': 10}, {'x': 764, 'y': 175, 'label': 11}, {'x': 736, 'y': 324, 'label': 12}, {'x': 792, 'y': 363, 'label': 13}, {'x': 758, 'y': 386, 'label': 14}, {'x': 722, 'y': 374, 'label': 15}, {'x': 685, 'y': 411, 'label': 16}, {'x': 497, 'y': 478, 'label': 17}, {'x': 609, 'y': 563, 'label': 18}, {'x': 612, 'y': 592, 'label': 19}, {'x': 581, 'y': 617, 'label': 20}, {'x': 498, 'y': 611, 'label': 21}, {'x': 434, 'y': 588, 'label': 22}, {'x': 348, 'y': 528, 'label': 23}, {'x': 214, 'y': 524, 'label': 24}, {'x': 153, 'y': 482, 'label': 25}]",78afac54-cb0f-45be-9059-669b04f7f38c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/plane.png,worksheets,worksheets_gt,17.0,datasets/connect_dots/images/plane.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",datasets/connect_dots/labels/plane_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
fruit,20,270.0,350.0,"[{'x': 131, 'y': 149, 'label': 1}, {'x': 115, 'y': 156, 'label': 2}, {'x': 101, 'y': 167, 'label': 3}, {'x': 93, 'y': 181, 'label': 4}, {'x': 89, 'y': 200, 'label': 5}, {'x': 86, 'y': 217, 'label': 6}, {'x': 80, 'y': 234, 'label': 7}, {'x': 75, 'y': 252, 'label': 8}, {'x': 63, 'y': 267, 'label': 9}, {'x': 73, 'y': 284, 'label': 10}, {'x': 96, 'y': 289, 'label': 11}, {'x': 118, 'y': 284, 'label': 12}, {'x': 134, 'y': 278, 'label': 13}, {'x': 154, 'y': 265, 'label': 14}, {'x': 174, 'y': 247, 'label': 15}, {'x': 171, 'y': 272, 'label': 16}, {'x': 186, 'y': 254, 'label': 17}, {'x': 194, 'y': 230, 'label': 18}, {'x': 198, 'y': 208, 'label': 19}, {'x': 197, 'y': 187, 'label': 20}]",b8c092a8-b9e0-4b70-b809-ef56a7ecb3a7,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/fruit.png,worksheets,worksheets_gt,2.0,datasets/connect_dots/images/fruit.jpg,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",datasets/connect_dots/labels/fruit_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
flower,21,980.0,980.0,"[{'x': 364, 'y': 159, 'label': 1}, {'x': 330, 'y': 173, 'label': 2}, {'x': 318, 'y': 206, 'label': 3}, {'x': 307, 'y': 253, 'label': 4}, {'x': 317, 'y': 300, 'label': 5}, {'x': 332, 'y': 342, 'label': 6}, {'x': 354, 'y': 376, 'label': 7}, {'x': 384, 'y': 403, 'label': 8}, {'x': 427, 'y': 425, 'label': 9}, {'x': 480, 'y': 437, 'label': 10}, {'x': 527, 'y': 431, 'label': 11}, {'x': 573, 'y': 415, 'label': 12}, {'x': 609, 'y': 388, 'label': 13}, {'x': 638, 'y': 357, 'label': 14}, {'x': 662, 'y': 322, 'label': 15}, {'x': 680, 'y': 272, 'label': 16}, {'x': 681, 'y': 231, 'label': 17}, {'x': 666, 'y': 202, 'label': 18}, {'x': 655, 'y': 169, 'label': 19}, {'x': 619, 'y': 160, 'label': 20}, {'x': 587, 'y': 185, 'label': 21}]",1b9d5600-318d-42fe-b056-ca69ae3cfbe6,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/flower.png,worksheets,worksheets_gt,0.0,datasets/connect_dots/images/flower.jpg,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",datasets/connect_dots/labels/flower_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
banana,10,1327.0,1982.0,"[{'x': 744, 'y': 382, 'label': 1}, {'x': 819, 'y': 494, 'label': 2}, {'x': 856, 'y': 612, 'label': 3}, {'x': 862, 'y': 737, 'label': 4}, {'x': 852, 'y': 857, 'label': 5}, {'x': 813, 'y': 1026, 'label': 6}, {'x': 713, 'y': 1267, 'label': 7}, {'x': 595, 'y': 1442, 'label': 8}, {'x': 450, 'y': 1593, 'label': 9}, {'x': 240, 'y': 1709, 'label': 10}]",fc3a6733-50ac-4a0d-8f16-e454e63e3d11,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/banana.png,worksheets,worksheets_gt,8.0,datasets/connect_dots/images/banana.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",datasets/connect_dots/labels/banana_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
lock,11,714.0,939.0,"[{'x': 83, 'y': 405, 'label': 1}, {'x': 149, 'y': 406, 'label': 2}, {'x': 153, 'y': 223, 'label': 3}, {'x': 256, 'y': 96, 'label': 4}, {'x': 361, 'y': 46, 'label': 5}, {'x': 505, 'y': 94, 'label': 6}, {'x': 569, 'y': 228, 'label': 7}, {'x': 570, 'y': 404, 'label': 8}, {'x': 632, 'y': 406, 'label': 9}, {'x': 628, 'y': 898, 'label': 10}, {'x': 88, 'y': 900, 'label': 11}]",df319157-e200-4eda-a0d0-7e17fa6c68dd,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/lock.png,worksheets,worksheets_gt,0.0,datasets/connect_dots/images/Screenshot 2025-10-11 140750.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",datasets/connect_dots/labels/Screenshot 2025-10-11 140750_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
lion,24,1056.0,1336.0,"[{'x': 185, 'y': 333, 'label': 1}, {'x': 126, 'y': 505, 'label': 2}, {'x': 199, 'y': 663, 'label': 3}, {'x': 285, 'y': 752, 'label': 4}, {'x': 306, 'y': 837, 'label': 5}, {'x': 179, 'y': 780, 'label': 6}, {'x': 82, 'y': 837, 'label': 7}, {'x': 153, 'y': 1016, 'label': 8}, {'x': 126, 'y': 1108, 'label': 9}, {'x': 278, 'y': 1105, 'label': 10}, {'x': 362, 'y': 1154, 'label': 11}, {'x': 439, 'y': 1124, 'label': 12}, {'x': 516, 'y': 1157, 'label': 13}, {'x': 594, 'y': 1123, 'label': 14}, {'x': 813, 'y': 1136, 'label': 15}, {'x': 821, 'y': 1038, 'label': 16}, {'x': 890, 'y': 892, 'label': 17}, {'x': 825, 'y': 800, 'label': 18}, {'x': 702, 'y': 826, 'label': 19}, {'x': 637, 'y': 702, 'label': 20}, {'x': 685, 'y': 616, 'label': 21}, {'x': 718, 'y': 554, 'label': 22}, {'x': 722, 'y': 437, 'label': 23}, {'x': 695, 'y': 294, 'label': 24}]",27ff216a-e784-46e8-bde2-174a10642e38,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/lion.png,worksheets,worksheets_gt,9.0,datasets/connect_dots/images/lion.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",datasets/connect_dots/labels/lion_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
squirrel,30,1795.0,1341.0,"[{'x': 1132, 'y': 296, 'label': 1}, {'x': 1295, 'y': 332, 'label': 2}, {'x': 1461, 'y': 379, 'label': 3}, {'x': 1596, 'y': 576, 'label': 4}, {'x': 1291, 'y': 737, 'label': 5}, {'x': 1355, 'y': 770, 'label': 6}, {'x': 1499, 'y': 767, 'label': 7}, {'x': 1464, 'y': 871, 'label': 8}, {'x': 1400, 'y': 869, 'label': 9}, {'x': 1255, 'y': 923, 'label': 10}, {'x': 1276, 'y': 1032, 'label': 11}, {'x': 1132, 'y': 1082, 'label': 12}, {'x': 1321, 'y': 1177, 'label': 13}, {'x': 979, 'y': 1193, 'label': 14}, {'x': 605, 'y': 1196, 'label': 15}, {'x': 453, 'y': 980, 'label': 16}, {'x': 555, 'y': 697, 'label': 17}, {'x': 469, 'y': 540, 'label': 18}, {'x': 176, 'y': 699, 'label': 19}, {'x': 308, 'y': 218, 'label': 20}, {'x': 592, 'y': 103, 'label': 21}, {'x': 898, 'y': 259, 'label': 22}, {'x': 888, 'y': 462, 'label': 23}, {'x': 720, 'y': 682, 'label': 24}, {'x': 607, 'y': 910, 'label': 25}, {'x': 640, 'y': 1047, 'label': 26}, {'x': 704, 'y': 867, 'label': 27}, {'x': 822, 'y': 684, 'label': 28}, {'x': 1085, 'y': 507, 'label': 29}, {'x': 1192, 'y': 398, 'label': 30}]",8339a3ab-0d27-47c1-8b0e-9718282f9636,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/squirrel.png,worksheets,worksheets_gt,19.0,datasets/connect_dots/images/squirrel.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",datasets/connect_dots/labels/squirrel_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
dog,35,1110.0,1329.0,"[{'x': 473, 'y': 124, 'label': 1}, {'x': 534, 'y': 146, 'label': 2}, {'x': 647, 'y': 140, 'label': 3}, {'x': 745, 'y': 199, 'label': 4}, {'x': 864, 'y': 220, 'label': 5}, {'x': 895, 'y': 336, 'label': 6}, {'x': 807, 'y': 437, 'label': 7}, {'x': 676, 'y': 419, 'label': 8}, {'x': 661, 'y': 490, 'label': 9}, {'x': 605, 'y': 586, 'label': 10}, {'x': 715, 'y': 602, 'label': 11}, {'x': 797, 'y': 663, 'label': 12}, {'x': 875, 'y': 742, 'label': 13}, {'x': 860, 'y': 592, 'label': 14}, {'x': 879, 'y': 486, 'label': 15}, {'x': 975, 'y': 407, 'label': 16}, {'x': 937, 'y': 530, 'label': 17}, {'x': 942, 'y': 668, 'label': 18}, {'x': 985, 'y': 821, 'label': 19}, {'x': 949, 'y': 921, 'label': 20}, {'x': 963, 'y': 1010, 'label': 21}, {'x': 852, 'y': 1047, 'label': 22}, {'x': 676, 'y': 1066, 'label': 23}, {'x': 395, 'y': 1039, 'label': 24}, {'x': 308, 'y': 1024, 'label': 25}, {'x': 255, 'y': 973, 'label': 26}, {'x': 339, 'y': 883, 'label': 27}, {'x': 371, 'y': 764, 'label': 28}, {'x': 365, 'y': 643, 'label': 29}, {'x': 368, 'y': 529, 'label': 30}, {'x': 201, 'y': 567, 'label': 31}, {'x': 136, 'y': 448, 'label': 32}, {'x': 237, 'y': 315, 'label': 33}, {'x': 303, 'y': 176, 'label': 34}, {'x': 411, 'y': 165, 'label': 35}]",27a3cd7e-827e-4981-8df9-1bb05bfed07c,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/dog.png,worksheets,worksheets_gt,20.0,datasets/connect_dots/images/dog.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",datasets/connect_dots/labels/dog_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
house,21,1140.0,864.0,"[{'x': 258, 'y': 159, 'label': 1}, {'x': 408, 'y': 156, 'label': 2}, {'x': 566, 'y': 152, 'label': 3}, {'x': 719, 'y': 148, 'label': 4}, {'x': 863, 'y': 138, 'label': 5}, {'x': 870, 'y': 183, 'label': 6}, {'x': 954, 'y': 324, 'label': 7}, {'x': 1046, 'y': 450, 'label': 8}, {'x': 1003, 'y': 453, 'label': 9}, {'x': 994, 'y': 569, 'label': 10}, {'x': 991, 'y': 693, 'label': 11}, {'x': 799, 'y': 711, 'label': 12}, {'x': 597, 'y': 725, 'label': 13}, {'x': 397, 'y': 732, 'label': 14}, {'x': 307, 'y': 701, 'label': 15}, {'x': 232, 'y': 667, 'label': 16}, {'x': 146, 'y': 641, 'label': 17}, {'x': 149, 'y': 523, 'label': 18}, {'x': 156, 'y': 412, 'label': 19}, {'x': 105, 'y': 402, 'label': 20}, {'x': 180, 'y': 305, 'label': 21}]",ac93e2fb-0af2-488b-af75-556013ae334a,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/house.png,worksheets,worksheets_gt,6.0,datasets/connect_dots/images/house.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",datasets/connect_dots/labels/house_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
a2,13,528.0,769.0,"[{'x': 30, 'y': 751, 'label': 1}, {'x': 61, 'y': 633, 'label': 2}, {'x': 89, 'y': 512, 'label': 3}, {'x': 134, 'y': 391, 'label': 4}, {'x': 180, 'y': 273, 'label': 5}, {'x': 225, 'y': 152, 'label': 6}, {'x': 270, 'y': 31, 'label': 7}, {'x': 315, 'y': 153, 'label': 8}, {'x': 360, 'y': 272, 'label': 9}, {'x': 389, 'y': 392, 'label': 10}, {'x': 420, 'y': 513, 'label': 11}, {'x': 450, 'y': 632, 'label': 12}, {'x': 480, 'y': 752, 'label': 13}]",4f3fa848-a933-4d09-8acc-36eed568d280,/Users/log/Github/sketchvlm/datasets/connect_dots_dataset/worksheets_gt/a2.png,worksheets,worksheets_gt,1.0,datasets/connect_dots/images/a2.png,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",datasets/connect_dots/labels/a2_gt.png,connect_the_dots,Connect the numbered dots (1..N) in order to form the ground-truth polyline.
